fname,labels,mids,split,audio_path
390250,"Chatter,Giggle,Chirp_and_tweet,Crow,Human_group_actions,Laughter,Human_voice,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/07rkbfh,/m/07r660_,/m/07pggtn,/m/04s8yn,/t/dd00012,/m/01j3sz,/m/09l8g,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
382582,"Rain,Water","/m/06mb1,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
68328,"Raindrop,Rain,Water","/m/07r10fb,/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
127125,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",,data/FSD50K/FSD50K.eval_audio_16k/
64459,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",,data/FSD50K/FSD50K.eval_audio_16k/
350288,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",val,data/FSD50K/FSD50K.dev_audio_16k/
60802,"Crowd,Laughter,Human_group_actions,Human_voice","/m/03qtwd,/m/01j3sz,/t/dd00012,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
328995,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
64945,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
372608,"Male_speech_and_man_speaking,Chatter,Child_speech_and_kid_speaking,Conversation,Laughter,Speech,Human_voice,Human_group_actions","/m/05zppz,/m/07rkbfh,/m/0ytgt,/m/01h8n0,/m/01j3sz,/m/09x0r,/m/09l8g,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
273331,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",,data/FSD50K/FSD50K.eval_audio_16k/
420685,"Drip,Traffic_noise_and_roadway_noise,Liquid,Motor_vehicle_(road),Vehicle","/m/07r5v4s,/m/0btp2,/m/04k94,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
336418,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",train,data/FSD50K/FSD50K.dev_audio_16k/
333412,"Crowd,Gasp,Human_group_actions,Breathing,Respiratory_sounds","/m/03qtwd,/m/07s0dtb,/t/dd00012,/m/0lyf6,/m/09hlz4",train,data/FSD50K/FSD50K.dev_audio_16k/
115073,"Male_speech_and_man_speaking,Chatter,Female_singing,Tambourine,Vehicle_horn_and_car_horn_and_honking,Drum,Alarm,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice,Percussion,Musical_instrument,Music,Human_group_actions,Singing","/m/05zppz,/m/07rkbfh,/t/dd00004,/m/07brj,/m/0912c9,/m/026t6,/m/07pp_mv,/m/0k4j,/m/012f08,/m/07yv9,/m/09x0r,/m/09l8g,/m/0l14md,/m/04szw,/m/04rlf,/t/dd00012,/m/015lz1",,data/FSD50K/FSD50K.eval_audio_16k/
398001,"Male_speech_and_man_speaking,Chatter,Chirp_and_tweet,Speech,Human_voice,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/05zppz,/m/07rkbfh,/m/07pggtn,/m/09x0r,/m/09l8g,/t/dd00012,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
269278,"Chatter,Chicken_and_rooster,Human_group_actions,Fowl,Livestock_and_farm_animals_and_working_animals,Animal","/m/07rkbfh,/m/09b5t,/t/dd00012,/m/025rv6n,/m/0ch8v,/m/0jbk",,data/FSD50K/FSD50K.eval_audio_16k/
245666,"Bark,Chatter,Chirp_and_tweet,Livestock_and_farm_animals_and_working_animals,Dog,Domestic_animals_and_pets,Animal,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals","/m/05tny_,/m/07rkbfh,/m/07pggtn,/m/0ch8v,/m/0bt9lr,/m/068hy,/m/0jbk,/t/dd00012,/m/020bb7,/m/015p6,/m/01280g",train,data/FSD50K/FSD50K.dev_audio_16k/
50363,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
427384,"Traffic_noise_and_roadway_noise,Motor_vehicle_(road),Vehicle","/m/0btp2,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
190696,"Cutlery_and_silverware,Chatter,Clapping,Tambourine,Child_speech_and_kid_speaking,Domestic_sounds_and_home_sounds,Human_group_actions,Hands,Percussion,Musical_instrument,Music,Speech,Human_voice","/m/023pjk,/m/07rkbfh,/m/0l15bq,/m/07brj,/m/0ytgt,/t/dd00071,/t/dd00012,/m/0k65p,/m/0l14md,/m/04szw,/m/04rlf,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
150957,"Crowd,Cheering,Human_group_actions","/m/03qtwd,/m/053hz1,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
238520,"Chatter,Rail_transport,Human_group_actions,Vehicle","/m/07rkbfh,/m/06d_3,/t/dd00012,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
415484,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",train,data/FSD50K/FSD50K.dev_audio_16k/
159173,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
96937,"Chatter,Crowd,Laughter,Human_group_actions,Human_voice","/m/07rkbfh,/m/03qtwd,/m/01j3sz,/t/dd00012,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
398739,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
102563,"Chirp_and_tweet,Car_passing_by,Traffic_noise_and_roadway_noise,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Car,Motor_vehicle_(road),Vehicle","/m/07pggtn,/t/dd00134,/m/0btp2,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk,/m/0k4j,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
48353,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",,data/FSD50K/FSD50K.eval_audio_16k/
44814,"Chatter,Engine,Aircraft,Human_group_actions,Vehicle","/m/07rkbfh,/m/02mk9,/m/0k5j,/t/dd00012,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
337000,"Crowd,Cheering,Human_group_actions","/m/03qtwd,/m/053hz1,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
101734,"Crowd,Crushing,Human_group_actions","/m/03qtwd,/m/07plct2,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
108456,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",,data/FSD50K/FSD50K.eval_audio_16k/
420312,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
349386,"Chatter,Car_passing_by,Traffic_noise_and_roadway_noise,Engine,Human_group_actions,Car,Motor_vehicle_(road),Vehicle","/m/07rkbfh,/t/dd00134,/m/0btp2,/m/02mk9,/t/dd00012,/m/0k4j,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
136690,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
430046,"Applause,Crowd,Cheering,Clapping,Shout,Human_group_actions,Human_voice,Hands","/m/028ght,/m/03qtwd,/m/053hz1,/m/0l15bq,/m/07p6fty,/t/dd00012,/m/09l8g,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
251632,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
432101,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
16799,Wind,/m/03m9d0z,,data/FSD50K/FSD50K.eval_audio_16k/
407025,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
68058,"Screaming,Crowd,Human_group_actions,Shout,Human_voice","/m/03qc9zr,/m/03qtwd,/t/dd00012,/m/07p6fty,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
200972,"Raindrop,Trickle_and_dribble,Rain,Water,Pour,Liquid","/m/07r10fb,/m/07pqc89,/m/06mb1,/m/0838f,/m/07prgkl,/m/04k94",train,data/FSD50K/FSD50K.dev_audio_16k/
412162,"Applause,Crowd,Cheering,Clapping,Shout,Human_group_actions,Human_voice,Hands","/m/028ght,/m/03qtwd,/m/053hz1,/m/0l15bq,/m/07p6fty,/t/dd00012,/m/09l8g,/m/0k65p",,data/FSD50K/FSD50K.eval_audio_16k/
26781,"Knock,Traffic_noise_and_roadway_noise,Door,Domestic_sounds_and_home_sounds,Motor_vehicle_(road),Vehicle","/m/07r4wb8,/m/0btp2,/m/02dgv,/t/dd00071,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
82798,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",val,data/FSD50K/FSD50K.dev_audio_16k/
187816,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
50751,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",train,data/FSD50K/FSD50K.dev_audio_16k/
250772,"Rain,Water","/m/06mb1,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
395684,Wind,/m/03m9d0z,,data/FSD50K/FSD50K.eval_audio_16k/
239595,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
182906,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
109743,"Crowd,Cheering,Fireworks,Human_group_actions,Explosion","/m/03qtwd,/m/053hz1,/m/0g6b5,/t/dd00012,/m/014zdl",train,data/FSD50K/FSD50K.dev_audio_16k/
26177,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm","/m/0btp2,/m/0912c9,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv",train,data/FSD50K/FSD50K.dev_audio_16k/
60751,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
406760,"Raindrop,Rain,Water","/m/07r10fb,/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
137886,"Chatter,Motorcycle,Accelerating_and_revving_and_vroom,Alarm,Truck,Motor_vehicle_(road),Vehicle,Human_group_actions,Engine","/m/07rkbfh,/m/04_sv,/m/07q2z82,/m/07pp_mv,/m/07r04,/m/012f08,/m/07yv9,/t/dd00012,/m/02mk9",,data/FSD50K/FSD50K.eval_audio_16k/
231920,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
366246,"Raindrop,Drip,Rain,Water,Liquid","/m/07r10fb,/m/07r5v4s,/m/06mb1,/m/0838f,/m/04k94",,data/FSD50K/FSD50K.eval_audio_16k/
153439,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
168251,"Crowd,Bell,Human_group_actions","/m/03qtwd,/m/0395lw,/t/dd00012",val,data/FSD50K/FSD50K.dev_audio_16k/
344887,Wind,/m/03m9d0z,,data/FSD50K/FSD50K.eval_audio_16k/
238690,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
333404,"Applause,Crowd,Cheering,Human_group_actions","/m/028ght,/m/03qtwd,/m/053hz1,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
402801,Wind,/m/03m9d0z,val,data/FSD50K/FSD50K.dev_audio_16k/
396483,"Raindrop,Rain,Water","/m/07r10fb,/m/06mb1,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
180951,"Traffic_noise_and_roadway_noise,Motor_vehicle_(road),Vehicle","/m/0btp2,/m/012f08,/m/07yv9",train,data/FSD50K/FSD50K.dev_audio_16k/
393004,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
120352,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
365374,"Chatter,Run,Human_group_actions","/m/07rkbfh,/m/06h7j,/t/dd00012",,data/FSD50K/FSD50K.eval_audio_16k/
15474,"Wind,Engine,Ocean,Boat_and_Water_vehicle,Water,Vehicle","/m/03m9d0z,/m/02mk9,/m/05kq4,/m/019jd,/m/0838f,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
237686,"Chirp_and_tweet,Traffic_noise_and_roadway_noise,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Motor_vehicle_(road),Vehicle","/m/07pggtn,/m/0btp2,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
396996,"Raindrop,Stream,Rain,Water","/m/07r10fb,/m/0j6m2,/m/06mb1,/m/0838f",,data/FSD50K/FSD50K.eval_audio_16k/
323638,"Rain,Water","/m/06mb1,/m/0838f",train,data/FSD50K/FSD50K.dev_audio_16k/
241909,"Applause,Crowd,Human_group_actions","/m/028ght,/m/03qtwd,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
341874,Wind,/m/03m9d0z,train,data/FSD50K/FSD50K.dev_audio_16k/
333410,"Crowd,Cheering,Human_group_actions","/m/03qtwd,/m/053hz1,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
199754,"Thunder,Rain,Water,Thunderstorm","/m/0ngt1,/m/06mb1,/m/0838f,/m/0jb2l",train,data/FSD50K/FSD50K.dev_audio_16k/
59444,"Crowd,Race_car_and_auto_racing,Accelerating_and_revving_and_vroom,Human_group_actions,Car,Motor_vehicle_(road),Vehicle,Engine","/m/03qtwd,/m/0ltv,/m/07q2z82,/t/dd00012,/m/0k4j,/m/012f08,/m/07yv9,/m/02mk9",train,data/FSD50K/FSD50K.dev_audio_16k/
27969,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
277596,"Female_speech_and_woman_speaking,Chuckle_and_chortle,Speech,Human_voice,Laughter","/m/02zsn,/m/07rgt08,/m/09x0r,/m/09l8g,/m/01j3sz",val,data/FSD50K/FSD50K.dev_audio_16k/
260983,"Male_speech_and_man_speaking,Whispering,Gasp,Speech,Human_voice,Breathing,Respiratory_sounds","/m/05zppz,/m/02rtxlg,/m/07s0dtb,/m/09x0r,/m/09l8g,/m/0lyf6,/m/09hlz4",,data/FSD50K/FSD50K.eval_audio_16k/
236368,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
429082,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
240674,"Male_speech_and_man_speaking,Speech_synthesizer,Speech,Human_voice","/m/05zppz,/m/0brhx,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
254454,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
416688,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
13594,"Male_speech_and_man_speaking,Whispering,Speech,Human_voice","/m/05zppz,/m/02rtxlg,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
86401,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
101797,"Male_speech_and_man_speaking,Male_singing,Speech,Human_voice,Singing","/m/05zppz,/t/dd00003,/m/09x0r,/m/09l8g,/m/015lz1",,data/FSD50K/FSD50K.eval_audio_16k/
271630,"Female_speech_and_woman_speaking,Whispering,Speech,Human_voice","/m/02zsn,/m/02rtxlg,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
101889,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
431604,"Female_speech_and_woman_speaking,Child_speech_and_kid_speaking,Speech,Human_voice","/m/02zsn,/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
189696,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Chatter,Child_speech_and_kid_speaking,Fireworks,Music,Speech,Human_voice,Human_group_actions,Explosion","/m/05zppz,/m/02zsn,/m/07rkbfh,/m/0ytgt,/m/0g6b5,/m/04rlf,/m/09x0r,/m/09l8g,/t/dd00012,/m/014zdl",,data/FSD50K/FSD50K.eval_audio_16k/
156946,"Male_speech_and_man_speaking,Walk_and_footsteps,Chatter,Church_bell,Speech,Human_voice,Human_group_actions,Bell","/m/05zppz,/m/07pbtc8,/m/07rkbfh,/m/03w41f,/m/09x0r,/m/09l8g,/t/dd00012,/m/0395lw",,data/FSD50K/FSD50K.eval_audio_16k/
109866,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
48052,"Male_speech_and_man_speaking,Squeak,Female_speech_and_woman_speaking,Screaming,Human_group_actions,Shout,Speech,Human_voice","/m/05zppz,/m/07q6cd_,/m/02zsn,/m/03qc9zr,/t/dd00012,/m/07p6fty,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
108892,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
77420,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
146432,"Female_speech_and_woman_speaking,Crowd,Yell,Speech,Human_voice,Human_group_actions,Shout","/m/02zsn,/m/03qtwd,/m/07sr1lc,/m/09x0r,/m/09l8g,/t/dd00012,/m/07p6fty",,data/FSD50K/FSD50K.eval_audio_16k/
18279,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
342983,"Male_speech_and_man_speaking,Whoosh_and_swoosh_and_swish,Speech,Human_voice","/m/05zppz,/m/07rqsjt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
124855,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
86424,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
77424,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
416651,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
256771,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
50423,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
64369,"Female_speech_and_woman_speaking,Train,Speech,Human_voice,Rail_transport,Vehicle","/m/02zsn,/m/07jdr,/m/09x0r,/m/09l8g,/m/06d_3,/m/07yv9",val,data/FSD50K/FSD50K.dev_audio_16k/
49520,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Chirp_and_tweet,Conversation,Dog,Crow,Speech,Human_voice,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals","/m/05zppz,/m/02zsn,/m/07pggtn,/m/01h8n0,/m/0bt9lr,/m/04s8yn,/m/09x0r,/m/09l8g,/m/068hy,/m/0jbk,/m/020bb7,/m/015p6,/m/01280g",,data/FSD50K/FSD50K.eval_audio_16k/
106439,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
211528,"Female_speech_and_woman_speaking,Crying_and_sobbing,Speech,Human_voice","/m/02zsn,/m/0463cq4,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
81774,"Male_speech_and_man_speaking,Speech_synthesizer,Child_speech_and_kid_speaking,Speech,Human_voice","/m/05zppz,/m/0brhx,/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
196865,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
124878,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
393359,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
241583,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
371551,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
412039,"Clapping,Speech,Human_voice,Hands","/m/0l15bq,/m/09x0r,/m/09l8g,/m/0k65p",val,data/FSD50K/FSD50K.dev_audio_16k/
10191,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
353770,"Child_speech_and_kid_speaking,Conversation,Bus,Engine,Singing,Human_voice,Speech,Motor_vehicle_(road),Vehicle","/m/0ytgt,/m/01h8n0,/m/01bjv,/m/02mk9,/m/015lz1,/m/09l8g,/m/09x0r,/m/012f08,/m/07yv9",val,data/FSD50K/FSD50K.dev_audio_16k/
100912,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
391300,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
426908,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
115085,"Chirp_and_tweet,Child_speech_and_kid_speaking,Conversation,Wind,Laughter,Human_voice,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Speech","/m/07pggtn,/m/0ytgt,/m/01h8n0,/m/03m9d0z,/m/01j3sz,/m/09l8g,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk,/m/09x0r",,data/FSD50K/FSD50K.eval_audio_16k/
31571,"Male_speech_and_man_speaking,Mechanical_fan,Speech,Human_voice,Mechanisms","/m/05zppz,/m/02x984l,/m/09x0r,/m/09l8g,/t/dd00077",,data/FSD50K/FSD50K.eval_audio_16k/
101004,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
254389,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
67756,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
236394,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
73521,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
92968,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
334636,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
379394,"Speech_synthesizer,Child_speech_and_kid_speaking,Speech,Human_voice","/m/0brhx,/m/0ytgt,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
400744,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
100935,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
93417,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
67330,"Female_speech_and_woman_speaking,Yell,Speech,Human_voice,Shout","/m/02zsn,/m/07sr1lc,/m/09x0r,/m/09l8g,/m/07p6fty",train,data/FSD50K/FSD50K.dev_audio_16k/
257818,"Chatter,Speech,Human_voice,Human_group_actions","/m/07rkbfh,/m/09x0r,/m/09l8g,/t/dd00012",train,data/FSD50K/FSD50K.dev_audio_16k/
236641,"Male_speech_and_man_speaking,Speech,Human_voice","/m/05zppz,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
336786,"Male_speech_and_man_speaking,Car_passing_by,Race_car_and_auto_racing,Engine,Speech,Human_voice,Car,Motor_vehicle_(road),Vehicle","/m/05zppz,/t/dd00134,/m/0ltv,/m/02mk9,/m/09x0r,/m/09l8g,/m/0k4j,/m/012f08,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
9199,"Motorcycle,Conversation,Engine,Truck,Motor_vehicle_(road),Vehicle,Speech,Human_voice","/m/04_sv,/m/01h8n0,/m/02mk9,/m/07r04,/m/012f08,/m/07yv9,/m/09x0r,/m/09l8g",,data/FSD50K/FSD50K.eval_audio_16k/
257002,"Female_speech_and_woman_speaking,Sneeze,Chatter,Subway_and_metro_and_underground,Conversation,Alarm,Speech,Human_voice,Respiratory_sounds,Human_group_actions,Rail_transport,Vehicle","/m/02zsn,/m/01hsr_,/m/07rkbfh,/m/0195fx,/m/01h8n0,/m/07pp_mv,/m/09x0r,/m/09l8g,/m/09hlz4,/t/dd00012,/m/06d_3,/m/07yv9",,data/FSD50K/FSD50K.eval_audio_16k/
109934,"Female_speech_and_woman_speaking,Speech,Human_voice","/m/02zsn,/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
347034,"Male_speech_and_man_speaking,Applause,Clapping,Speech,Human_voice,Human_group_actions,Hands","/m/05zppz,/m/028ght,/m/0l15bq,/m/09x0r,/m/09l8g,/t/dd00012,/m/0k65p",val,data/FSD50K/FSD50K.dev_audio_16k/
380803,"Male_speech_and_man_speaking,Conversation,Speech,Human_voice","/m/05zppz,/m/01h8n0,/m/09x0r,/m/09l8g",val,data/FSD50K/FSD50K.dev_audio_16k/
416663,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,data/FSD50K/FSD50K.dev_audio_16k/
